"id_str","created_at","source","lang","place","geo","text","is_retweet","is_reply","hashtags","media","user_screen_name","user_time_zone","user_followers_count","user_location","user_statuses_count","user_friends_count","user_profile_background_color","user_created_at","user_is_verified"
"ID_748043071326126080","Wed Jun 29 06:39:00 +0000 2016","<a href=""http://searchertrading.com"" rel=""nofollow"">searchertrading</a>","en","","","Global Warming? Climate Change? These are the FACTS - Philip FosterFilmed ...https://t.co/kq09fMV1h7 https://t.co/65b51bpgAe",False,False,"","photo","searchertrading","Pacific Time (US & Canada)",150,"",23288,0,"F5F8FA","Mon Feb 08 20:33:13 +0000 2016",False
"ID_748065295391023105","Wed Jun 29 08:07:19 +0000 2016","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","en","","","Three Amigos Summit: North American Leaders To Discuss Brexit, Climate Change, Trade Protectionism In Ottawa -… https://t.co/6OOyZX0a0p",False,False,"","","Marie____Taylor","Eastern Time (US & Canada)",421,"",612692,303,"EDECE9","Sun Jan 15 07:47:44 +0000 2012",False
"ID_748087598346833920","Wed Jun 29 09:35:56 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","#climatechange means we need financial innovation for the good of society says Antonio Simoes @HSBC_UK #BusinessClimate @UNEP @fininquiry",False,False,"businessclimate|climatechange","","NVJRobins1","Casablanca",1663,"London",3037,917,"C0DEED","Fri Dec 10 20:22:04 +0000 2010",False
"ID_748113000503058432","Wed Jun 29 11:16:53 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","The political climate in England in a nutshell. Told somebody I am going to London. They said ""kill Boris for me"" o.O #brexit #LondonStays",False,False,"brexit|londonstays","","cskama","Eastern Time (US & Canada)",630,"Ithaca, NY",3982,1684,"8B542B","Wed Nov 12 14:23:09 +0000 2008",False
"ID_748124073222365184","Wed Jun 29 12:00:53 +0000 2016","<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","en","","","Climate change sceptics UKIP to chair Assembly's climate change committee https://t.co/AtMVbar3En",False,False,"","","EINOrganicFood","Eastern Time (US & Canada)",1033,"Washington, D.C.",19294,1110,"000000","Tue Jun 28 12:35:27 +0000 2011",False
"ID_748144445321805824","Wed Jun 29 13:21:50 +0000 2016","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","en","","","As The World Gets Hotter, We Need To Figure Out Why Heat Makes Us Violent  #climatechange https://t.co/fvdLzPriQJ",False,False,"climatechange","","BehindEnergy","Rome",781,"",1821,1375,"1A1B1F","Tue Sep 23 11:36:39 +0000 2014",False
"ID_748153718265229312","Wed Jun 29 13:58:41 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","One place on #Earth where #climatechange is actually beneficial: https://t.co/5SzMK1wZhf https://t.co/ftqJiQtf3c",False,False,"climatechange|earth","photo","teakettle22","",1048,"",5012,1872,"31343D","Mon Jan 11 15:46:31 +0000 2010",False
"ID_748163055020814337","Wed Jun 29 14:35:47 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","So, after initial shock reaction @DrSimEvans has had a think and come up with 94(!) Qs on energy/climate &amp; #Brexit https://t.co/6r75HSL79g",False,False,"brexit","","March8eight","London",790,"London",4787,911,"C0DEED","Sat Jun 18 09:36:24 +0000 2011",False
"ID_748166071220215808","Wed Jun 29 14:47:46 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @igorvolsky: Very good trend. You can't be a climate denier if you're a Democrat now &amp; u shouldn't be able to take @NRA $ either https:/…",True,False,"","","SFTennisFreak","Pacific Time (US & Canada)",736,"San Francisco, CA",26335,566,"82AD96","Wed Feb 23 15:51:33 +0000 2011",False
"ID_748170591484715008","Wed Jun 29 15:05:44 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @earthguardianz: @shailenewoodley Our climate crisis is on the ballot in Nov &amp; @earthguardianz is too young to vote! Sign @Care2 P https…",True,False,"","","SiryaCandida99","Pacific Time (US & Canada)",381,"Mesagne, Puglia",4553,660,"C0DEED","Mon Mar 09 21:53:40 +0000 2015",False
"ID_748192831081168897","Wed Jun 29 16:34:06 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @CHATR_Heathrow: Great chance to share your stories about disturbed sleep, increased asthma attacks, worries about climate change etc ht…",True,False,"","","618ea95242ee4e4","",295,"Hounslow, London",7371,499,"C0DEED","Sat Feb 28 18:25:30 +0000 2015",False
"ID_748217419680915461","Wed Jun 29 18:11:48 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @environmentont: Climate change is not a joke. Help protect their future by taking action now #ONclimate https://t.co/jJv7JL4rC1 https:/…",True,False,"onclimate","video","HeartlandForest","Eastern Time (US & Canada)",573,"Niagara Falls, Ontario",1174,410,"8B99C4","Wed Jan 19 18:00:54 +0000 2011",False
"ID_748220507259027457","Wed Jun 29 18:24:04 +0000 2016","<a href=""http://dragplus.com"" rel=""nofollow"">DragPlus</a>","en","","","Climate change: Chicken Littles, Yosemite Valley &amp;amp; ostriches #valley https://t.co/16M4pSHWRe",False,False,"valley","","climatechange_a","",3271,"",51926,1935,"C0DEED","Thu Feb 20 11:03:50 +0000 2014",False
"ID_748227868967182337","Wed Jun 29 18:53:20 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","RT ThisPlanet: 31 scientific bodies tell US Congress: #Climate change is real https://t.co/4kM9U6Vl9h https://t.co/D7NjFySEuc",False,False,"climate","","ClimateRetweet","",2861,"",390048,3,"C0DEED","Wed May 20 10:47:00 +0000 2015",False
"ID_748228625762181121","Wed Jun 29 18:56:20 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @ChesapeakePSR: Ban #fracking in Maryland - only choice for health &amp; climate. Via @baltimoresun https://t.co/yMaTtViFX7 #DontFrackMD htt…",True,False,"dontfrackmd|fracking","photo","Mainstay2u","America/New_York",170,"Knoxville, MD",2159,309,"C0DEED","Sat Mar 14 11:16:21 +0000 2009",False
"ID_748238528816029696","Wed Jun 29 19:35:41 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @BloombergTV: U.S., Canada and Mexico announce new North American climate and energy plan https://t.co/a4PaAHefMC https://t.co/q1TpP6fHRq",True,False,"","photo","CL4R4GU3RR4","",883,"Somewhere in Ohio",38808,416,"C0DEED","Sat Nov 14 01:16:09 +0000 2015",False
"ID_748266822860963840","Wed Jun 29 21:28:07 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @tan123: Good luck with that: UN climate chief urging 'universal support' in global warming battle - BT https://t.co/q9ppIx9ZOe",True,False,"","","IdontbelieveinC","Eastern Time (US & Canada)",786,"",27629,1340,"131516","Mon Mar 04 23:36:44 +0000 2013",False
"ID_748276291816685568","Wed Jun 29 22:05:44 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @kateausburn: But how do we talk to our Labor mates about new coal and climate change? #ausvotes https://t.co/jTL9rfoe1o",True,False,"ausvotes","photo","Tsm042","",595,"",13695,1046,"C0DEED","Mon Apr 26 11:24:44 +0000 2010",False
"ID_748289974626312192","Wed Jun 29 23:00:07 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","No pipelines post Paris. PM @JustinTrudeau here's our response to North America #climate agrmnt https://t.co/vO3A14smAz #PeoplesClimatePlan",False,False,"climate|peoplesclimateplan","","350Canada","Pacific Time (US & Canada)",2372,"Canada",3035,825,"000000","Sun May 17 23:16:11 +0000 2015",False
"ID_748300752704180224","Wed Jun 29 23:42:56 +0000 2016","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","en","","","RT @FriendsOScience: Brexit stock rebound. Not end of the world. Kind of like the media obsession w climate catastrophe. Not happening. htt…",True,False,"","","RogerXMathew","London",248,"",34022,115,"C0DEED","Wed Jul 17 21:14:50 +0000 2013",False
"ID_748301290132938758","Wed Jun 29 23:45:04 +0000 2016","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","en","","","RT @ClimateRetweet: RT trevor haden: Battle for Wentworth: activists rub salt in Turnbull’s climate change-induced wounds … https://t.co/Ra…",True,False,"","","GreenActionAfr","Pacific Time (US & Canada)",169,"Divion, France / Afrique",6845,268,"000000","Thu Aug 16 13:07:24 +0000 2012",False
"ID_748320527102644224","Thu Jun 30 01:01:31 +0000 2016","<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","en","","","Denying #ClimateChange is like denying gravity. https://t.co/OwLFv5vUDS  #50by30 #iacaucus via @NextGenIowa https://t.co/sttirsEYSF",False,False,"50by30|climatechange|iacaucus","photo","TreeBanker","Mid-Atlantic",26481,"Planet Earth",20821,29034,"9AE4E8","Sat Oct 04 17:28:48 +0000 2008",False
"ID_748382863503069185","Thu Jun 30 05:09:13 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @asimusafzai: Sir, these are not #glaciers, they are called #snowpacks and they are seasonal, melt in the summer, grow in winter. https:…",True,False,"glaciers|snowpacks","","medicodutta","",719,"Jammu",26711,618,"ACDED6","Wed Jan 26 08:42:41 +0000 2011",False
"ID_748444303354118144","Thu Jun 30 09:13:21 +0000 2016","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","en","","","RT @crewislife: The latest The Daily Crew! https://t.co/5diAaiEIY2 Thanks to @terileemcclain @NoBigGovDuh @EqualityWorld #climate #travel",True,False,"climate|travel","","johnlundin","Pacific Time (US & Canada)",12011,"Minca, Colombia",348549,10910,"709397","Wed Oct 01 19:30:30 +0000 2008",False
"ID_748458586699882496","Thu Jun 30 10:10:07 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @sclareee: https://t.co/LVy2TpNLuC Remove your personal carbon foot print, restore our climate and give healthy food for everyone!",True,False,"","","kirbymaya1991","",0,"United States",18,21,"F5F8FA","Mon Jun 20 05:27:15 +0000 2016",False
"ID_748466081321353217","Thu Jun 30 10:39:54 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @tan123: Liar Mann: ""overwhelming consensus among the world’s scientists that climate change is real &amp; human-caused"" https://t.co/zalNUE…",True,False,"","","K4C","Quito",72,"Stittsville, Ontario, Canada",1356,174,"ACDED6","Thu Mar 31 15:30:20 +0000 2011",False
"ID_748479021667717120","Thu Jun 30 11:31:19 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @dpcarrington: #Brexit @theCCCuk head warns UK vote has thrown EU-linked climate policies into doubthttps://t.co/e4oa3xAoYk https://t.c…",True,False,"brexit","photo","ForestryJos","",127,"",1043,471,"C0DEED","Sat Feb 08 08:30:54 +0000 2014",False
"ID_748485878037766144","Thu Jun 30 11:58:34 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","Are West Virginia's Floods The Result Of Climate Change? And A Congressman Gone AWOL https://t.co/b0MqELdwxK",False,False,"","","nileshsirius","",612,"Pune, India ",245498,216,"C0DEED","Thu Apr 29 15:52:22 +0000 2010",False
"ID_748493701966503936","Thu Jun 30 12:29:39 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @FoxNews: Persecuting climate skeptics:  The cover-up continues | via @fxnopinion |  https://t.co/DfYrhfBf9F",True,False,"","","mtcoachb","",49,"Waterford, VA",816,251,"C0DEED","Fri Jan 07 15:39:59 +0000 2011",False
"ID_748517102038958081","Thu Jun 30 14:02:38 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","RT @BirdLifeEurope: Don’t hurt EU’s #climate commitments. No #LULUCF offsets in the #EUESD@MAC_europa  @Bulc_EU @PhilHoganEU https://t.co/…",True,False,"climate|euesd|lulucf","photo","Green_Europe","Brussels",14827,"Brussels, Belgium",7458,1691,"C0DEED","Mon Nov 23 14:50:15 +0000 2009",False
"ID_748538551684390913","Thu Jun 30 15:27:52 +0000 2016","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","en","","","Coping with Climate Change: Life After Copenhagen - Stanford... https://t.co/Eqr041sRTs",False,False,"","","p8mes","Mountain Time (US & Canada)",13690,"",463841,15504,"C0DEED","Thu Feb 12 19:59:41 +0000 2015",False
"ID_748579781155819520","Thu Jun 30 18:11:42 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @bleu_ruby: @STARZYahoo usedta be August weather…#climatechange @Catlady628 @graceslick77 @kaysm522 @lindasue0818 @onecaliberal @devron9…",True,False,"climatechange","","onecaliberal","Pacific Time (US & Canada)",11862,"",129775,12778,"FCEBB6","Tue Aug 14 19:25:18 +0000 2012",False
"ID_748584606761365506","Thu Jun 30 18:30:52 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","RT Rachel Notley: I'm proud of our work to combat climate change in Alberta. Honoured to be recognized by POTUS in… https://t.co/ZY96U7TCri",False,False,"","","ClimateRetweet","",2878,"",391134,3,"C0DEED","Wed May 20 10:47:00 +0000 2015",False
"ID_748601492718772224","Thu Jun 30 19:37:58 +0000 2016","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","en","","","The Day After Tomorrow Happened 30,000 Years Ago: Toward the end of the last ice age, Earth’s climate was a t... https://t.co/uIf4xNGVFY",False,False,"","","MA3221274","Santiago",20,"",62883,0,"C0DEED","Thu Sep 18 03:54:46 +0000 2014",False
"ID_748614733046161408","Thu Jun 30 20:30:35 +0000 2016","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","en","","","Meet the McDonald’s Cashier Taking on Her CEO for Climate Change https://t.co/UNaFxttzex",False,False,"","","RachelBagby","Quito",1007,"Charlottesville, VA",3332,784,"FFFFFF","Sun May 04 04:55:37 +0000 2008",False
"ID_748621589206417409","Thu Jun 30 20:57:50 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","RT Montana Westslope: Perhaps you shouldn't have sent $500 Million to the UN Climate Change Initiative! Don't blam… https://t.co/8sUE54iJY2",False,False,"","","ClimateRetweet","",2879,"",391230,3,"C0DEED","Wed May 20 10:47:00 +0000 2015",False
"ID_748627715645968387","Thu Jun 30 21:22:10 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @S1Toby: China's plan to cut meat consumption by 50% cheered by climate campaigners https://t.co/vLy22P069H",True,False,"","","ScotsVegi4Life","Casablanca",411,"Scotland",6512,371,"C0DEED","Tue Feb 14 23:40:49 +0000 2012",False
"ID_748629031726239744","Thu Jun 30 21:27:24 +0000 2016","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","en","","","RT @RachelNotley: I'm very proud of the Alberta Climate Leadership Plan, led by @SPhillipsAB. Thanks for the shout-out today, @POTUS! https…",True,False,"","video","Nao1730","Eastern Time (US & Canada)",151,"Canada",3556,1013,"642D8B","Mon May 11 23:48:24 +0000 2009",False
"ID_748635726842109952","Thu Jun 30 21:54:00 +0000 2016","<a href=""http://getloudchallenge.org/"" rel=""nofollow"">ACE Get Loud Challenge</a>","en","","","The @WSJ has been minimizing the threat of #climatechange for years. #Youth4ClimateTruth - https://t.co/L45rGS8rvJ https://t.co/DqnH6OBT29",False,False,"climatechange|youth4climatetruth","photo","liajames_","",283,"",3180,235,"C0DEED","Fri Jul 24 17:26:13 +0000 2015",False
"ID_748666401666142208","Thu Jun 30 23:55:54 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","@ClimateRetweet Thanks for the Climate Change Retweet!",False,True,"","","speedy_gamer90","",1,"United States",18,11,"F5F8FA","Thu Jun 30 17:23:14 +0000 2016",False
"ID_748689939936649216","Fri Jul 01 01:29:26 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @democracynow: .@MichaelEMann: The Kochs ""are literally poisoning not just our atmosphere but public discourse"" on climate change https:…",True,False,"","photo","Lisabrabli","Pacific Time (US & Canada)",425,"",15140,976,"19544D","Thu Apr 02 17:39:21 +0000 2009",False
"ID_748690393621864448","Fri Jul 01 01:31:14 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @NahBabyNah: Senator: Navy Evaluates Commanders Based On Their Climate Change Views https://t.co/011RfUv6KB #WakeUpAmerica",True,False,"wakeupamerica","","rodsandguitars","Eastern Time (US & Canada)",4465,"USA",82834,4267,"C0DEED","Wed Aug 10 19:13:16 +0000 2011",False
"ID_748713242839556096","Fri Jul 01 03:02:02 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","What impact will #Brexit have on #EU #ParisAgreement #climate targets? (UK took on a large portion of target) https://t.co/blnjP9tW0B",False,False,"brexit|climate|eu|parisagreement","","ClimateJustInfo","UTC",3513,"",5580,636,"B2DFDA","Tue Dec 01 01:39:52 +0000 2009",False
"ID_748810728153296897","Fri Jul 01 09:29:24 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @ClimateHome: Worth watching &gt; @LaurenceTubiana offers thoughtful view on EU #climate policy post #Brexit https://t.co/IDB27Machb",True,False,"brexit|climate","","ecosising","",779,"",90585,375,"C0DEED","Wed Jul 08 08:27:28 +0000 2015",False
"ID_748836138446647296","Fri Jul 01 11:10:22 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","Climate scientists: Jet stream crossing equator not unprecedented: https://t.co/nFEp0FANeD",False,False,"","","UFH_Expert","London",882,"",10953,788,"000000","Wed Oct 15 16:39:50 +0000 2014",False
"ID_748874573261709312","Fri Jul 01 13:43:06 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","Newsbytes: Brexit Spells End Of Europe’s Climate Obsession Germany Starts Roll-Back Of Climate Policy https://t.co/tPWSXhPnTV",False,False,"","","climatenews","Amsterdam",7189,"Earth",52321,2509,"FFFFFF","Sat Apr 25 20:25:16 +0000 2009",False
"ID_748903458225332224","Fri Jul 01 15:37:53 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @MrDane1982: Girl, how about you get Bernie Sanders to acknowledge you first b4 you defend him, second, stop with your damn lies! https:…",True,False,"","","eliiizawork","",70,"",4690,83,"F5F8FA","Mon Feb 29 05:54:32 +0000 2016",False
"ID_748904098192171008","Fri Jul 01 15:40:25 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @matt_weiser: #Energy shift: What's it mean when @patagonia owns your rooftop #solar panels? https://t.co/uRn1y11pC4 #eco #climate https…",True,False,"climate|eco|energy|solar","photo","crburk916","Eastern Time (US & Canada)",1267,"Washington DC / Arlington VA",5914,4353,"C0DEED","Wed Aug 12 23:08:10 +0000 2009",False
"ID_748912984743968768","Fri Jul 01 16:15:44 +0000 2016","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","en","","","RT @mary_mwangi: ""Climate change will impact every aspect of social justice."" Dr. Ellen Dorsey #VIIC2016",False,False,"viic2016","","CRSFairtrade","Eastern Time (US & Canada)",3105,"Baltimore, MD",6571,958,"1717D1","Tue Mar 17 14:19:12 +0000 2009",False
"ID_748916089967374336","Fri Jul 01 16:28:04 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","#Brexit or not, looks like UK is forging ahead on climate action -- #UK backs world-leading climate target: https://t.co/PL3q91ixcO",False,False,"brexit|uk","","climasphere","",4031,"",10819,748,"F0EFEA","Thu Aug 15 00:53:53 +0000 2013",True
"ID_748926533377544192","Fri Jul 01 17:09:34 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Overpopulation Fuels Climate Change: Breeding Ourselves to Extinction https://t.co/GpetLiRTx3 via @newsjunkiepost",False,False,"","","Mercypolitics","Pacific Time (US & Canada)",4375,"United States/ EU",84655,2839,"9AE4E8","Sun Sep 07 21:47:22 +0000 2008",False
